Wavelength Global Direct Diffuse
1890 0.00097 0.00110 0.00002
1891 0.00092 0.00104 0.00002
1892 0.00079 0.00090 0.00002
1893 0.00064 0.00072 0.00001
1894 0.00055 0.00062 0.00001
1895 0.00041 0.00046 0.00001
1896 0.00031 0.00035 0.00001
1897 0.00023 0.00027 0.00000
1898 0.00019 0.00022 0.00000
1899 0.00016 0.00018 0.00000
1900 0.00014 0.00016 0.00000
1901 0.00013 0.00014 0.00000
1902 0.00012 0.00013 0.00000
1903 0.00011 0.00012 0.00000
1904 0.00011 0.00012 0.00000
1905 0.00011 0.00012 0.00000
1906 0.00012 0.00013 0.00000
1907 0.00013 0.00015 0.00000
1908 0.00015 0.00017 0.00000
1909 0.00018 0.00021 0.00000
1910 0.00023 0.00026 0.00000
1911 0.00029 0.00032 0.00001
1912 0.00035 0.00040 0.00001
1913 0.00044 0.00050 0.00001
1914 0.00054 0.00061 0.00001
1915 0.00063 0.00072 0.00001
1916 0.00076 0.00086 0.00001
1917 0.00092 0.00104 0.00002
1918 0.00111 0.00126 0.00002
1919 0.00135 0.00153 0.00003
1920 0.00157 0.00177 0.00003
1921 0.00195 0.00221 0.00004
1922 0.00229 0.00259 0.00005
1923 0.00264 0.00299 0.00005
1924 0.00300 0.00340 0.00006
1925 0.00329 0.00373 0.00006
1926 0.00364 0.00412 0.00007
1927 0.00392 0.00444 0.00008
1928 0.00422 0.00478 0.00008
1929 0.00442 0.00500 0.00009
1930 0.00493 0.00558 0.00010
1931 0.00514 0.00582 0.00010
1932 0.00567 0.00642 0.00011
1933 0.00596 0.00674 0.00012
1934 0.00667 0.00755 0.00013
1935 0.00718 0.00813 0.00014
1936 0.00800 0.00906 0.00016
1937 0.00878 0.00994 0.00017
1938 0.00964 0.01092 0.00019
1939 0.01001 0.01133 0.00019
1940 0.01108 0.01255 0.00021
1941 0.01223 0.01385 0.00024
1942 0.01320 0.01495 0.00026
1943 0.01389 0.01573 0.00027
1944 0.01428 0.01617 0.00028
1945 0.01468 0.01663 0.00028
1946 0.01694 0.01918 0.00033
1947 0.01965 0.02225 0.00038
1948 0.02168 0.02455 0.00042
1949 0.02362 0.02675 0.00045
1950 0.02488 0.02818 0.00048
1951 0.02570 0.02910 0.00049
1952 0.02799 0.03170 0.00054
1953 0.03013 0.03412 0.00058
1954 0.03142 0.03558 0.00060
1955 0.03276 0.03710 0.00063
1956 0.03374 0.03821 0.00065
1957 0.03506 0.03971 0.00067
1958 0.03668 0.04154 0.00070
1959 0.03782 0.04284 0.00072
1960 0.03909 0.04428 0.00075
1961 0.04079 0.04620 0.00078
1962 0.04196 0.04752 0.00080
1963 0.04327 0.04901 0.00082
1964 0.04556 0.05161 0.00087
1965 0.04930 0.05584 0.00094
1966 0.05092 0.05768 0.00097
1967 0.05513 0.06245 0.00105
1968 0.05801 0.06571 0.00110
1969 0.06025 0.06826 0.00114
1970 0.06325 0.07165 0.00120
1971 0.06474 0.07334 0.00123
1972 0.06575 0.07448 0.00124
1973 0.06411 0.07263 0.00121
1974 0.06657 0.07541 0.00126
1975 0.06834 0.07742 0.00129
1976 0.06894 0.07810 0.00130
1977 0.06885 0.07800 0.00130
1978 0.06588 0.07464 0.00124
1979 0.07039 0.07975 0.00132
1980 0.06858 0.07770 0.00129
1981 0.06975 0.07903 0.00131
1982 0.07097 0.08041 0.00133
1983 0.07156 0.08108 0.00134
1984 0.07155 0.08107 0.00134
1985 0.07210 0.08169 0.00135
1986 0.07144 0.08095 0.00134
1987 0.07198 0.08156 0.00135
1988 0.07440 0.08430 0.00139
1989 0.07538 0.08542 0.00141
1990 0.07581 0.08591 0.00141
1991 0.07686 0.08710 0.00143
1992 0.07731 0.08761 0.00144
1993 0.07644 0.08663 0.00142
1994 0.07829 0.08872 0.00146
1995 0.08083 0.09160 0.00150
1996 0.08212 0.09306 0.00152
1997 0.08209 0.09303 0.00152
1998 0.08216 0.09311 0.00152
1999 0.08587 0.09731 0.00159
2000 0.08764 0.09933 0.00162
2001 0.08950 0.10143 0.00166
2002 0.09184 0.10409 0.00170
2003 0.08967 0.10163 0.00166
2004 0.08985 0.10184 0.00166
2005 0.09161 0.10383 0.00169
2006 0.08943 0.10136 0.00165
2007 0.09197 0.10424 0.00169
2008 0.09213 0.10443 0.00169
2009 0.09146 0.10367 0.00168
2010 0.09159 0.10382 0.00168
2011 0.09169 0.10394 0.00168
2012 0.09180 0.10406 0.00168
2013 0.09182 0.10408 0.00168
2014 0.09024 0.10230 0.00165
2015 0.09099 0.10314 0.00167
2016 0.09094 0.10309 0.00166
2017 0.09003 0.10206 0.00165
2018 0.09071 0.10283 0.00166
2019 0.08980 0.10180 0.00164
2020 0.08889 0.10077 0.00162
2021 0.08566 0.09710 0.00156
2022 0.08877 0.10064 0.00162
2023 0.08875 0.10061 0.00161
2024 0.08874 0.10060 0.00161
2025 0.08796 0.09973 0.00160
2026 0.08879 0.10067 0.00161
2027 0.08806 0.09984 0.00160
2028 0.08814 0.09993 0.00160
2029 0.08663 0.09822 0.00157
2030 0.08592 0.09742 0.00155
2031 0.08602 0.09753 0.00156
2032 0.08773 0.09947 0.00159
2033 0.08782 0.09958 0.00159
2034 0.08788 0.09965 0.00159
2035 0.08471 0.09605 0.00153
2036 0.08706 0.09872 0.00157
2037 0.08781 0.09957 0.00158
2038 0.08297 0.09408 0.00149
2039 0.08609 0.09762 0.00155
2040 0.08682 0.09845 0.00156
2041 0.08675 0.09838 0.00156
2042 0.08592 0.09743 0.00154
2043 0.08589 0.09740 0.00154
2044 0.08593 0.09745 0.00154
2045 0.08598 0.09750 0.00154
2046 0.08607 0.09761 0.00154
2047 0.08538 0.09683 0.00153
2048 0.08554 0.09701 0.00153
2049 0.08650 0.09810 0.00154
2050 0.08590 0.09742 0.00153
2051 0.08532 0.09676 0.00152
2052 0.08554 0.09701 0.00152
2053 0.08496 0.09636 0.00151
2054 0.08518 0.09661 0.00151
2055 0.08621 0.09778 0.00153
2056 0.08643 0.09803 0.00153
2057 0.08663 0.09826 0.00154
2058 0.08600 0.09754 0.00152
2059 0.08613 0.09769 0.00153
2060 0.08502 0.09644 0.00150
2061 0.07997 0.09071 0.00141
2062 0.08049 0.09130 0.00142
2063 0.07911 0.08974 0.00140
2064 0.07294 0.08274 0.00129
2065 0.07612 0.08634 0.00134
2066 0.07516 0.08526 0.00132
2067 0.07424 0.08422 0.00131
2068 0.07268 0.08244 0.00128
2069 0.07264 0.08240 0.00128
2070 0.06918 0.07848 0.00122
2071 0.07070 0.08020 0.00124
2072 0.06954 0.07889 0.00122
2073 0.06984 0.07923 0.00122
2074 0.06954 0.07889 0.00122
2075 0.06948 0.07883 0.00122
2076 0.06928 0.07860 0.00121
2077 0.06976 0.07914 0.00122
2078 0.07019 0.07963 0.00123
2079 0.06925 0.07857 0.00121
2080 0.07030 0.07976 0.00123
2081 0.06998 0.07940 0.00122
2082 0.07099 0.08055 0.00124
2083 0.07003 0.07946 0.00122
2084 0.07034 0.07981 0.00122
2085 0.07104 0.08060 0.00123
2086 0.07121 0.08080 0.00124
2087 0.07135 0.08096 0.00124
2088 0.07147 0.08110 0.00124
2089 0.07154 0.08118 0.00124
2090 0.07140 0.08101 0.00124
2091 0.07086 0.08041 0.00123
2092 0.06825 0.07744 0.00118
2093 0.07042 0.07991 0.00122
2094 0.07123 0.08083 0.00123
2095 0.06889 0.07817 0.00119
2096 0.07111 0.08069 0.00123
2097 0.07105 0.08063 0.00122
2098 0.07136 0.08098 0.00123
2099 0.07172 0.08139 0.00123
2100 0.07239 0.08215 0.00124
2101 0.07239 0.08216 0.00124
2102 0.07337 0.08327 0.00126
2103 0.07272 0.08253 0.00125
2104 0.07390 0.08388 0.00127
2105 0.07419 0.08420 0.00127
2106 0.07447 0.08452 0.00127
2107 0.07450 0.08455 0.00127
2108 0.07456 0.08462 0.00127
2109 0.07436 0.08440 0.00127
2110 0.07285 0.08268 0.00124
2111 0.07475 0.08484 0.00127
2112 0.07464 0.08472 0.00127
2113 0.07450 0.08456 0.00127
2114 0.07490 0.08501 0.00127
2115 0.07489 0.08500 0.00127
2116 0.07456 0.08464 0.00127
2117 0.07279 0.08263 0.00124
2118 0.07454 0.08461 0.00126
2119 0.07493 0.08506 0.00127
2120 0.07316 0.08304 0.00124
2121 0.07445 0.08451 0.00126
2122 0.07376 0.08372 0.00125
2123 0.07385 0.08384 0.00125
2124 0.07232 0.08210 0.00122
2125 0.07386 0.08384 0.00125
2126 0.07370 0.08367 0.00124
2127 0.07234 0.08212 0.00122
2128 0.07333 0.08325 0.00123
2129 0.07304 0.08292 0.00123
2130 0.07243 0.08223 0.00122
2131 0.07265 0.08248 0.00122
2132 0.07241 0.08221 0.00122
2133 0.07203 0.08178 0.00121
2134 0.07165 0.08135 0.00120
2135 0.07153 0.08121 0.00120
2136 0.06880 0.07812 0.00115
2137 0.07107 0.08069 0.00119
2138 0.07118 0.08082 0.00119
2139 0.07090 0.08050 0.00118
2140 0.07103 0.08065 0.00119
2141 0.07124 0.08089 0.00119
2142 0.07112 0.08076 0.00119
2143 0.07085 0.08045 0.00118
2144 0.07111 0.08074 0.00118
2145 0.07047 0.08002 0.00117
2146 0.06999 0.07948 0.00116
2147 0.07077 0.08036 0.00118
2148 0.07092 0.08053 0.00118
2149 0.07075 0.08034 0.00117
2150 0.07074 0.08033 0.00117
2151 0.07065 0.08023 0.00117
2152 0.07056 0.08013 0.00117
2153 0.06997 0.07946 0.00116
2154 0.06999 0.07949 0.00116
2155 0.06987 0.07935 0.00115
2156 0.06979 0.07926 0.00115
2157 0.06949 0.07892 0.00115
2158 0.06938 0.07879 0.00114
2159 0.06908 0.07845 0.00114
2160 0.06878 0.07812 0.00113
2161 0.06879 0.07813 0.00113
2162 0.06801 0.07724 0.00112
2163 0.06802 0.07726 0.00112
2164 0.06718 0.07630 0.00110
2165 0.06490 0.07372 0.00106
2166 0.05835 0.06627 0.00096
2167 0.06378 0.07244 0.00104
2168 0.06586 0.07480 0.00108
2169 0.06763 0.07682 0.00111
2170 0.06739 0.07655 0.00110
2171 0.06802 0.07726 0.00111
2172 0.06774 0.07695 0.00111
2173 0.06790 0.07713 0.00111
2174 0.06758 0.07677 0.00110
2175 0.06760 0.07678 0.00110
2176 0.06699 0.07609 0.00109
2177 0.06639 0.07541 0.00108
2178 0.06673 0.07580 0.00108
2179 0.06419 0.07291 0.00104
2180 0.06672 0.07580 0.00108
2181 0.06646 0.07549 0.00108
2182 0.06600 0.07498 0.00107
2183 0.06430 0.07305 0.00104
2184 0.06573 0.07467 0.00106
2185 0.06586 0.07482 0.00107
2186 0.06568 0.07462 0.00106
2187 0.06559 0.07451 0.00106
2188 0.06394 0.07264 0.00103
2189 0.06349 0.07213 0.00102
2190 0.06427 0.07302 0.00104
2191 0.06523 0.07411 0.00105
2192 0.06514 0.07400 0.00105
2193 0.06512 0.07398 0.00105
2194 0.06504 0.07390 0.00105
2195 0.06489 0.07372 0.00104
2196 0.06505 0.07391 0.00104
2197 0.06482 0.07365 0.00104
2198 0.06507 0.07394 0.00104
2199 0.06501 0.07386 0.00104
2200 0.06486 0.07369 0.00104
2201 0.06479 0.07362 0.00104
2202 0.06481 0.07364 0.00104
2203 0.06491 0.07376 0.00104
2204 0.06504 0.07390 0.00104
2205 0.06500 0.07386 0.00104
2206 0.06262 0.07115 0.00100
2207 0.06197 0.07042 0.00099
2208 0.06451 0.07331 0.00103
2209 0.06332 0.07196 0.00101
2210 0.06526 0.07416 0.00104
2211 0.06533 0.07424 0.00104
2212 0.06525 0.07414 0.00104
2213 0.06539 0.07431 0.00104
2214 0.06529 0.07420 0.00104
2215 0.06542 0.07434 0.00104
2216 0.06497 0.07383 0.00103
2217 0.06419 0.07294 0.00102
2218 0.06518 0.07408 0.00103
2219 0.06544 0.07437 0.00103
2220 0.06546 0.07439 0.00103
2221 0.06538 0.07430 0.00103
2222 0.06523 0.07413 0.00103
2223 0.06532 0.07423 0.00103
2224 0.06524 0.07415 0.00103
2225 0.06517 0.07406 0.00103
2226 0.06410 0.07285 0.00101
2227 0.06435 0.07313 0.00101
2228 0.06459 0.07342 0.00101
2229 0.06525 0.07417 0.00102
2230 0.06484 0.07370 0.00102
2231 0.06499 0.07387 0.00102
2232 0.06507 0.07396 0.00102
2233 0.06512 0.07402 0.00102
2234 0.06509 0.07398 0.00102
2235 0.06497 0.07384 0.00102
2236 0.06474 0.07359 0.00101
2237 0.06477 0.07362 0.00101
2238 0.06428 0.07307 0.00100
2239 0.06288 0.07148 0.00098
2240 0.06380 0.07253 0.00099
2241 0.06447 0.07329 0.00100
2242 0.06431 0.07310 0.00100
2243 0.06340 0.07207 0.00099
2244 0.06382 0.07255 0.00099
2245 0.06399 0.07274 0.00099
2246 0.06392 0.07266 0.00099
2247 0.06384 0.07257 0.00099
2248 0.06227 0.07079 0.00096
2249 0.06352 0.07221 0.00098
2250 0.06328 0.07194 0.00098
2251 0.06320 0.07185 0.00098
2252 0.06329 0.07196 0.00098
2253 0.06279 0.07139 0.00097
2254 0.06121 0.06959 0.00094
2255 0.06279 0.07139 0.00097
2256 0.06236 0.07090 0.00096
2257 0.06235 0.07089 0.00096
2258 0.06250 0.07106 0.00096
2259 0.06257 0.07114 0.00096
2260 0.06230 0.07083 0.00096
2261 0.06195 0.07044 0.00095
2262 0.06202 0.07051 0.00095
2263 0.05976 0.06795 0.00092
2264 0.06200 0.07049 0.00095
2265 0.06165 0.07010 0.00094
2266 0.06091 0.06925 0.00093
2267 0.06148 0.06991 0.00094
2268 0.06148 0.06991 0.00094
2269 0.06140 0.06982 0.00094
2270 0.06115 0.06954 0.00093
2271 0.06058 0.06889 0.00092
2272 0.06117 0.06955 0.00093
2273 0.06117 0.06956 0.00093
2274 0.06101 0.06938 0.00093
2275 0.06010 0.06834 0.00091
2276 0.06076 0.06909 0.00092
2277 0.06075 0.06908 0.00092
2278 0.06065 0.06897 0.00092
2279 0.06044 0.06874 0.00092
2280 0.06016 0.06841 0.00091
2281 0.05737 0.06524 0.00087
2282 0.05912 0.06723 0.00090
2283 0.05922 0.06735 0.00090
2284 0.05914 0.06725 0.00089
2285 0.05889 0.06697 0.00089
2286 0.05906 0.06717 0.00089
2287 0.05906 0.06717 0.00089
2288 0.05873 0.06680 0.00089
2289 0.05867 0.06672 0.00088
2290 0.05860 0.06665 0.00088
2291 0.05813 0.06612 0.00087
2292 0.05833 0.06634 0.00088
2293 0.05820 0.06620 0.00087
2294 0.05547 0.06309 0.00083
2295 0.05690 0.06472 0.00085
2296 0.05671 0.06450 0.00085
2297 0.05571 0.06336 0.00084
2298 0.05690 0.06472 0.00085
2299 0.05697 0.06479 0.00085
2300 0.05678 0.06459 0.00085
2301 0.05669 0.06449 0.00085
2302 0.05692 0.06474 0.00085
2303 0.05674 0.06454 0.00085
2304 0.05648 0.06424 0.00084
2305 0.05643 0.06419 0.00084
2306 0.05639 0.06414 0.00084
2307 0.05618 0.06391 0.00084
2308 0.05609 0.06380 0.00083
2309 0.05568 0.06334 0.00083
2310 0.05556 0.06320 0.00083
2311 0.05570 0.06336 0.00083
2312 0.05542 0.06305 0.00082
2313 0.05563 0.06329 0.00083
2314 0.05527 0.06288 0.00082
2315 0.05435 0.06182 0.00081
2316 0.05510 0.06268 0.00082
2317 0.05449 0.06199 0.00081
2318 0.05687 0.06470 0.00084
2319 0.05662 0.06441 0.00084
2320 0.05712 0.06498 0.00084
2321 0.05712 0.06499 0.00084
2322 0.05712 0.06499 0.00084
2323 0.05376 0.06116 0.00079
2324 0.05527 0.06288 0.00081
2325 0.05569 0.06336 0.00082
2326 0.05460 0.06212 0.00080
2327 0.05569 0.06336 0.00082
2328 0.05603 0.06375 0.00082
2329 0.05578 0.06346 0.00082
2330 0.05569 0.06337 0.00082
2331 0.05544 0.06308 0.00081
2332 0.05569 0.06337 0.00082
2333 0.05561 0.06327 0.00081
2334 0.05553 0.06318 0.00081
2335 0.05469 0.06222 0.00080
2336 0.05511 0.06270 0.00081
2337 0.05544 0.06309 0.00081
2338 0.05511 0.06270 0.00080
2339 0.05368 0.06108 0.00078
2340 0.05519 0.06280 0.00080
2341 0.05528 0.06290 0.00081
2342 0.05528 0.06290 0.00080
2343 0.05502 0.06261 0.00080
2344 0.05486 0.06242 0.00080
2345 0.05477 0.06233 0.00080
2346 0.05486 0.06242 0.00080
2347 0.05452 0.06204 0.00079
2348 0.05444 0.06195 0.00079
2349 0.05477 0.06233 0.00079
2350 0.05435 0.06185 0.00079
2351 0.05427 0.06176 0.00079
2352 0.05343 0.06080 0.00077
2353 0.05124 0.05832 0.00074
2354 0.05259 0.05985 0.00076
2355 0.05318 0.06052 0.00077
2356 0.05301 0.06033 0.00076
2357 0.05259 0.05985 0.00076
2358 0.05259 0.05985 0.00076
2359 0.05334 0.06071 0.00077
2360 0.05334 0.06071 0.00077
2361 0.05292 0.06023 0.00076
2362 0.05301 0.06033 0.00076
2363 0.05292 0.06023 0.00076
2364 0.05309 0.06043 0.00076
2365 0.05292 0.06024 0.00076
2366 0.05301 0.06033 0.00076
2367 0.05301 0.06033 0.00076
2368 0.05276 0.06005 0.00076
2369 0.05225 0.05947 0.00075
2370 0.05183 0.05900 0.00074
2371 0.05242 0.05967 0.00075
2372 0.05242 0.05967 0.00075
2373 0.05225 0.05948 0.00075
2374 0.04973 0.05661 0.00071
2375 0.05141 0.05852 0.00073
2376 0.05225 0.05948 0.00074
2377 0.05209 0.05929 0.00074
2378 0.05192 0.05910 0.00074
2379 0.05209 0.05929 0.00074
2380 0.05192 0.05910 0.00074
2381 0.05175 0.05891 0.00073
2382 0.05192 0.05910 0.00074
2383 0.04940 0.05623 0.00070
2384 0.04931 0.05614 0.00070
2385 0.04973 0.05661 0.00070
2386 0.05007 0.05700 0.00071
2387 0.04931 0.05614 0.00070
2388 0.05066 0.05767 0.00072
2389 0.05049 0.05748 0.00071
2390 0.05083 0.05786 0.00072
2391 0.05074 0.05777 0.00072
2392 0.05066 0.05767 0.00071
2393 0.05007 0.05700 0.00071
2394 0.05074 0.05777 0.00071
2395 0.05024 0.05719 0.00071
2396 0.05024 0.05719 0.00071
2397 0.05049 0.05748 0.00071
2398 0.05015 0.05710 0.00070
2399 0.05024 0.05720 0.00071
2400 0.04982 0.05672 0.00070
2401 0.04990 0.05681 0.00070
2402 0.05015 0.05710 0.00070
2403 0.04982 0.05672 0.00070
2404 0.04973 0.05663 0.00070
2405 0.05007 0.05701 0.00070
2406 0.04931 0.05615 0.00069
2407 0.04957 0.05644 0.00069
2408 0.04965 0.05653 0.00069
2409 0.04948 0.05634 0.00069
2410 0.04948 0.05634 0.00069
2411 0.04957 0.05644 0.00069
2412 0.04948 0.05634 0.00069
2413 0.04932 0.05615 0.00069
2414 0.04755 0.05414 0.00066
2415 0.04755 0.05414 0.00066
2416 0.04579 0.05214 0.00064
2417 0.04780 0.05443 0.00066
2418 0.04822 0.05491 0.00067
2419 0.04856 0.05529 0.00067
2420 0.04806 0.05472 0.00067
2421 0.04848 0.05520 0.00067
2422 0.04831 0.05501 0.00067
2423 0.04797 0.05463 0.00066
2424 0.04814 0.05482 0.00067
2425 0.04764 0.05425 0.00066
2426 0.04822 0.05492 0.00067
2427 0.04772 0.05434 0.00066
2428 0.04772 0.05434 0.00066
2429 0.04806 0.05473 0.00066
2430 0.04772 0.05434 0.00066
2431 0.04764 0.05425 0.00066
2432 0.04797 0.05463 0.00066
2433 0.04789 0.05454 0.00066
2434 0.04688 0.05339 0.00064
2435 0.04638 0.05282 0.00064
2436 0.04764 0.05425 0.00065
2437 0.04738 0.05396 0.00065
2438 0.04621 0.05263 0.00063
2439 0.04747 0.05406 0.00065
2440 0.04738 0.05397 0.00065
2441 0.04688 0.05339 0.00064
2442 0.04713 0.05368 0.00064
2443 0.04713 0.05368 0.00064
2444 0.04688 0.05339 0.00064
2445 0.04705 0.05359 0.00064
2446 0.04570 0.05206 0.00062
2447 0.04579 0.05215 0.00062
2448 0.04570 0.05206 0.00062
2449 0.04570 0.05206 0.00062
2450 0.04604 0.05244 0.00063
2451 0.04528 0.05158 0.00062
2452 0.04528 0.05158 0.00061
2453 0.04596 0.05235 0.00062
2454 0.04579 0.05216 0.00062
2455 0.04537 0.05168 0.00061
2456 0.04528 0.05158 0.00061
2457 0.04377 0.04986 0.00059
2458 0.04562 0.05197 0.00062
2459 0.04587 0.05225 0.00062
2460 0.04562 0.05197 0.00062
2461 0.04554 0.05187 0.00061
2462 0.04571 0.05206 0.00062
2463 0.04545 0.05178 0.00061
2464 0.04571 0.05206 0.00062
2465 0.04537 0.05168 0.00061
2466 0.04503 0.05130 0.00061
2467 0.04529 0.05159 0.00061
2468 0.04529 0.05159 0.00061
2469 0.04512 0.05140 0.00061
2470 0.04319 0.04920 0.00058
2471 0.04495 0.05121 0.00060
2472 0.04478 0.05102 0.00060
2473 0.04478 0.05102 0.00060
2474 0.04403 0.05016 0.00059
2475 0.04495 0.05121 0.00060
2476 0.04445 0.05063 0.00059
2477 0.04503 0.05131 0.00060
2478 0.04487 0.05111 0.00060
2479 0.04310 0.04910 0.00058
2480 0.04369 0.04978 0.00058
2481 0.04310 0.04911 0.00057
2482 0.04344 0.04949 0.00058
2483 0.04226 0.04815 0.00056
2484 0.04419 0.05035 0.00059
2485 0.04403 0.05016 0.00059
2486 0.04369 0.04978 0.00058
2487 0.04151 0.04729 0.00055
2488 0.04369 0.04978 0.00058
2489 0.04369 0.04978 0.00058
2490 0.04394 0.05007 0.00058
2491 0.04352 0.04959 0.00058
2492 0.04369 0.04978 0.00058
2493 0.04302 0.04902 0.00057
2494 0.04369 0.04978 0.00058
2495 0.04319 0.04921 0.00057
2496 0.04293 0.04892 0.00057
2497 0.04327 0.04930 0.00057
2498 0.04293 0.04892 0.00057
2499 0.04319 0.04921 0.00057
2500 0.04302 0.04902 0.00057
2501 0.04310 0.04911 0.00057
2502 0.04335 0.04940 0.00057
2503 0.04293 0.04892 0.00057
2504 0.04260 0.04854 0.00056
2505 0.04302 0.04902 0.00057
2506 0.04293 0.04893 0.00056
2507 0.04268 0.04864 0.00056
2508 0.04201 0.04787 0.00055
2509 0.04184 0.04768 0.00055
2510 0.04184 0.04768 0.00055
2511 0.04209 0.04797 0.00055
2512 0.04209 0.04797 0.00055
2513 0.04209 0.04797 0.00055
2514 0.04201 0.04788 0.00055
2515 0.04176 0.04759 0.00055
2516 0.04226 0.04816 0.00055
2517 0.04184 0.04769 0.00055
2518 0.04117 0.04692 0.00054
2519 0.04193 0.04778 0.00055
2520 0.04184 0.04769 0.00055
2521 0.04193 0.04778 0.00055
2522 0.04176 0.04759 0.00054
2523 0.04168 0.04750 0.00054
2524 0.04151 0.04731 0.00054
2525 0.04168 0.04750 0.00054
2526 0.04159 0.04740 0.00054
2527 0.04126 0.04702 0.00054
2528 0.04142 0.04721 0.00054
2529 0.04134 0.04712 0.00054
2530 0.04134 0.04712 0.00054
2531 0.04142 0.04721 0.00054
2532 0.04142 0.04721 0.00054
2533 0.04100 0.04673 0.00053
2534 0.04126 0.04702 0.00053
2535 0.04075 0.04645 0.00053
2536 0.04092 0.04664 0.00053
2537 0.04050 0.04616 0.00052
2538 0.04100 0.04674 0.00053
2539 0.04025 0.04588 0.00052
2540 0.04025 0.04588 0.00052
2541 0.04042 0.04607 0.00052
2542 0.03874 0.04415 0.00050
2543 0.04025 0.04588 0.00052
2544 0.04033 0.04597 0.00052
2545 0.04058 0.04626 0.00052
2546 0.04058 0.04626 0.00052
2547 0.03949 0.04502 0.00051
2548 0.03974 0.04530 0.00051
2549 0.04033 0.04598 0.00052
2550 0.04000 0.04559 0.00051
2551 0.03949 0.04502 0.00051
2552 0.03991 0.04550 0.00051
2553 0.03932 0.04483 0.00050
2554 0.04000 0.04559 0.00051
2555 0.03983 0.04540 0.00051
2556 0.03941 0.04492 0.00050
2557 0.03874 0.04416 0.00049
2558 0.03966 0.04521 0.00051
2559 0.03966 0.04521 0.00050
2560 0.03890 0.04435 0.00049
2561 0.03932 0.04483 0.00050
2562 0.03924 0.04474 0.00050
2563 0.03941 0.04493 0.00050
2564 0.03932 0.04483 0.00050
2565 0.03874 0.04416 0.00049
2566 0.03899 0.04445 0.00049
2567 0.03806 0.04340 0.00048
2568 0.03924 0.04474 0.00050
2569 0.03882 0.04426 0.00049
2570 0.03882 0.04426 0.00049
2571 0.03882 0.04426 0.00049
2572 0.03899 0.04445 0.00049
2573 0.03890 0.04436 0.00049
2574 0.03865 0.04407 0.00049
2575 0.03857 0.04397 0.00049
2576 0.03899 0.04445 0.00049
2577 0.03890 0.04436 0.00049
2578 0.03840 0.04378 0.00048
2579 0.03874 0.04417 0.00049
2580 0.03848 0.04388 0.00048
2581 0.03832 0.04369 0.00048
2582 0.03781 0.04311 0.00047
2583 0.03773 0.04302 0.00047
2584 0.03748 0.04273 0.00047
2585 0.03706 0.04225 0.00046
2586 0.03563 0.04062 0.00045
2587 0.03815 0.04350 0.00048
2588 0.03798 0.04331 0.00048
2589 0.03790 0.04321 0.00047
2590 0.03773 0.04302 0.00047
2591 0.03781 0.04312 0.00047
2592 0.03790 0.04321 0.00047
2593 0.03706 0.04226 0.00046
2594 0.03773 0.04302 0.00047
2595 0.03756 0.04283 0.00047
2596 0.03764 0.04293 0.00047
2597 0.03697 0.04216 0.00046
2598 0.03756 0.04283 0.00047
2599 0.03756 0.04283 0.00047
2600 0.03689 0.04207 0.00046
